Id,Title,Industry,Job type,Company,Salary,Grade,Deadline,days left,email,recruitername,Stage,Interview date,Starting date,applied,Link,Location,Score
214,Data Analyst - Utilities,Business Consulting and Services,RPS, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
215,Graduate System Engineer,Telecommunications,Motorola Solutions, , , , , , , , , ,no,,"Rugby, England, United Kingdom", ,
216,BI Data Engineer,Financial Services,Vitality, , , , , , , , , ,no,,"Bournemouth, England, United Kingdom", ,
217,Business Intelligence Data Engineer,Staffing and Recruiting,Guardian Jobs, , , , , , , , , ,no,,"London, England, United Kingdom", ,
218,Data Analyst,Government Administration,Kent County Council, , , , , , , , , ,no,,"Maidstone, England, United Kingdom", ,
219,Cloud Engineer,"IT Services and IT Consulting, Capital Markets, and Software Development",Thomson Keene, , , , , , , , , ,no,,"City of London, England, United Kingdom", ,
220,Business Intelligence Data Engineer,Staffing and Recruiting,Guardian Jobs, , , , , , , , , ,no,,"London, England, United Kingdom", ,
221,Data Engineer - Investment Team,Financial Services,Schonfeld, , , , , , , , , ,no,,"London, England, United Kingdom", ,
222,Cloud Engineer (AWS),Computer and Network Security,Darktrace, , , , , , , , , ,no,,"Cambridge, England, United Kingdom", ,
223,SQL Developer,Financial Services,Equiniti, , , , , , , , , ,no,,"Shoreham by Sea, England, United Kingdom", ,
224,Data Engineer,Gambling Facilities and Casinos,Kindred Group plc, , , , , , , , , ,no,,"London, England, United Kingdom", ,
225,SQL Developer,Civil Engineering,JN Bentley, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
226,Data and Analytics Developer,Human Resources Services,ClickJobs.io, , , , , , , , , ,no,,"London, England, United Kingdom", ,
227,Cloud Engineer,Gambling Facilities and Casinos,William Hill, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
228,Data Engineer,"IT Services and IT Consulting, Banking, and Financial Services",FDM Group, , , , , , , , , ,no,,"Glasgow, Scotland, United Kingdom", ,
229,Forward-deployed Data Engineer,Business Consulting and Services,Boston Consulting Group (BCG), , , , , , , , , ,no,,"London, England, United Kingdom", ,
230,Data Engineer,Financial Services,Cleo, , , , , , , , , ,no,,"London, England, United Kingdom", ,
231,Data Engineer,"Appliances, Electrical, and Electronics Manufacturing",Dyson, , , , , , , , , ,no,,"Malmesbury, England, United Kingdom", ,
232,Data Analyst,Human Resources Services,ClickJobs.io, , , , , , , , , ,no,,"London, England, United Kingdom", ,
234,Scala Engineer,Staffing and Recruiting,Signify Technology, , , , , , , , , ,no,,"London, England, United Kingdom", ,
235,Cloud Engineer,"Renewable Energy Semiconductor Manufacturing, Oil and Gas, and Utilities",SSE plc, , , , , , , , , ,no,,"Andover, England, United Kingdom", ,
236,Data Engineer,Insurance,Hastings Direct, , , , , , , , , ,no,,"East Sussex, England, United Kingdom", ,
237,Database Engineer,Staffing and Recruiting,Jobs via eFinancialCareers, , , , , , , , , ,no,,"London, England, United Kingdom", ,
238,Trainee Software Engineer (Python) - Titchfield or Newport,IT Services and IT Consulting,Tech Skilling, , , , , , , , , ,no,,"England, United Kingdom", ,
239,Data Analyst - Utilities,Business Consulting and Services,RPS, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
240,Graduate System Engineer,Telecommunications,Motorola Solutions, , , , , , , , , ,no,,"Rugby, England, United Kingdom", ,
241,BI Data Engineer,Financial Services,Vitality, , , , , , , , , ,no,,"Bournemouth, England, United Kingdom", ,
242,Business Intelligence Data Engineer,Staffing and Recruiting,Guardian Jobs, , , , , , , , , ,no,,"London, England, United Kingdom", ,
243,Cloud Engineer,"IT Services and IT Consulting, Capital Markets, and Software Development",Thomson Keene, , , , , , , , , ,no,,"City of London, England, United Kingdom", ,
244,Data Analyst,Government Administration,Kent County Council, , , , , , , , , ,no,,"Maidstone, England, United Kingdom", ,
245,Data Engineer - Investment Team,Financial Services,Schonfeld, , , , , , , , , ,no,,"London, England, United Kingdom", ,
246,Cloud Engineer (AWS),Computer and Network Security,Darktrace, , , , , , , , , ,no,,"Cambridge, England, United Kingdom", ,
247,SQL Developer,Financial Services,Equiniti, , , , , , , , , ,no,,"Shoreham by Sea, England, United Kingdom", ,
248,Data Engineer,Gambling Facilities and Casinos,Kindred Group plc, , , , , , , , , ,no,,"London, England, United Kingdom", ,
249,SQL Developer,Civil Engineering,JN Bentley, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
250,Data and Analytics Developer,Human Resources Services,ClickJobs.io, , , , , , , , , ,no,,"London, England, United Kingdom", ,
251,Cloud Engineer,Gambling Facilities and Casinos,William Hill, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
252,Data Engineer,"IT Services and IT Consulting, Banking, and Financial Services",FDM Group, , , , , , , , , ,no,,"Glasgow, Scotland, United Kingdom", ,
253,System Engineer,Aviation and Aerospace Component Manufacturing,Airbus, , , , , , , , , ,no,,"Portsmouth, England, United Kingdom", ,
254,Data Analyst,Financial Services,Legal & General, , , , , , , , , ,no,,"Cardiff, Wales, United Kingdom", ,
255,Database Developer,"Advertising Services, Information Services, and Retail",Venturi, , , , , , , , , ,no,,"London, England, United Kingdom", ,
256,Data Engineer,Staffing and Recruiting,Harnham, , , , , , , , , ,no,,"Manchester, England, United Kingdom", ,
257,Analytics Engineer,Financial Services,Cleo, , , , , , , , , ,no,,"London, England, United Kingdom", ,
258,Commercial Data Analyst,Construction,Skanska, , , , , , , , , ,no,,"London, England, United Kingdom", ,
260,DevOps Engineer,IT Services and IT Consulting,Meltwater, , , , , , , , , ,no,,"London, England, United Kingdom", ,
261,Timetabling Data Analyst,Higher Education,Falmouth Exeter Plus, , , , , , , , , ,no,,"Penryn, England, United Kingdom", ,
262,Data Engineer,Staffing and Recruiting,Hays, , , , , , , , , ,no,,"Preston, England, United Kingdom", ,
263,ServiceNow Developer,Hospitality,Hilton, , , , , , , , , ,no,,"Glasgow, Scotland, United Kingdom", ,
264,Data Analyst,Airlines and Aviation,Jet2.com and Jet2holidays, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
265,Data Analyst,Financial Services,Legal & General, , , , , , , , , ,no,,"Hove, England, United Kingdom", ,
266,Data Engineer,Staffing and Recruiting,Harnham, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
268,Data Analyst (12 Month FTC),Financial Services,Close Brothers, , , , , , , , , ,no,,"London, England, United Kingdom", ,
269,Data Engineer,Staffing and Recruiting,Hays, , , , , , , , , ,no,,"London, England, United Kingdom", ,
270,Data Analyst,"Computer and Network Security, Legal Services, and Accounting",identifi Global Resources, , , , , , , , , ,no,,"Manchester, England, United Kingdom", ,
271,Data Analyst,Staffing and Recruiting,Hays, , , , , , , , , ,no,,"Brighouse, England, United Kingdom", ,
273,Insight Analyst,Staffing and Recruiting,Harnham, , , , , , , , , ,no,,"High Wycombe, England, United Kingdom", ,
274,Data Analyst,Food & Beverages,Grupo Modelo S.A. de C.V., , , , , , , , , ,no,,"Coll, Scotland, United Kingdom", ,
275,DATA ENGINEER - LEADING HEDGE FUND,Staffing and Recruiting,Jobs via eFinancialCareers, , , , , , , , , ,no,,"London, England, United Kingdom", ,
276,Data Analyst,Staffing and Recruiting,Jobs via eFinancialCareers, , , , , , , , , ,no,,"London, England, United Kingdom", ,
277,Data Engineer,IT Services and IT Consulting,Adecco, , , , , , , , , ,no,,"London, England, United Kingdom", ,
278,Software Systems Engineer (DevOps),IT Services and IT Consulting and Business Consulting and Services,Expleo Group, , , , , , , , , ,no,,"Frimley, England, United Kingdom", ,
279,DevOps Engineer - AWS,IT Services and IT Consulting,BJSS, , , , , , , , , ,no,,"Exeter, England, United Kingdom", ,
280,"Software Engineer - Python, Java, Typescript - Energy Start-up",IT Services and IT Consulting,Claremont Consulting, , , , , , , , , ,no,,"Birmingham, England, United Kingdom", ,
281,Systems Engineers (All Levels),"Defense and Space Manufacturing, Aviation and Aerospace Component Manufacturing, and Computer and Network Security",Leonardo, , , , , , , , , ,no,,"Edinburgh, Scotland, United Kingdom", ,
282,Content Protection Data Analyst,"IT Services and IT Consulting, Spectator Sports, and Law Enforcement",The Premier League, , , , , , , , , ,no,,"London, England, United Kingdom", ,
283,Data Governance Analyst,IT Services and IT Consulting,Volkswagen Financial Services (UK), , , , , , , , , ,no,,"Milton Keynes, England, United Kingdom", ,
284,Software Engineer,"Transportation, Logistics, Supply Chain and Storage",Dematic, , , , , , , , , ,no,,"Stockport, England, United Kingdom", ,
285,"Platform Engineer, Winchester, Up to £80K/Annum",Accounting,Austin Fraser, , , , , , , , , ,no,,"Winchester, England, United Kingdom", ,
286,"Software Engineer - £66,000 + 10% Bonus",Software Development,Computer Futures, , , , , , , , , ,no,,"Chester, England, United Kingdom", ,
287,Embedded Software Engineer (IoT),"Appliances, Electrical, and Electronics Manufacturing",Dyson, , , , , , , , , ,no,,"Bristol, England, United Kingdom", ,
288,Data Engineer,Financial Services,StoneX Group Inc., , , , , , , , , ,no,,"London, England, United Kingdom", ,
289,Python/Wagtail Developer,Fundraising,Great Ormond Street Hospital Children's Charity, , , , , , , , , ,no,,"London, England, United Kingdom", ,
290,Compliance Data Analyst,Gambling Facilities and Casinos,William Hill, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
291,Asset Data Analyst,Financial Services,Legal & General, , , , , , , , , ,no,,"London, England, United Kingdom", ,
292,Data Protection Analyst,"Technology, Information and Internet",THG, , , , , , , , , ,no,,"Manchester, England, United Kingdom", ,
293,Data Scientist - Commercial & Marketing Analytics,IT Services and IT Consulting and Information Services,Michael Page, , , , , , , , , ,no,,"West Midlands, England, United Kingdom", ,
294,Digital Data Analyst,"Food and Beverage Services, Retail, and Hospitality",Greene King, , , , , , , , , ,no,,"Burton upon Trent, England, United Kingdom", ,
296,Salesforce Solution Engineer,IT Services and IT Consulting and Financial Services,LSEG (London Stock Exchange Group), , , , , , , , , ,no,,"London, England, United Kingdom", ,
297,Salesforce Solution Engineer,IT Services and IT Consulting and Financial Services,LSEG (London Stock Exchange Group), , , , , , , , , ,no,,"London, England, United Kingdom", ,
298,IT System Engineer,Software Development,Lakeside Software, , , , , , , , , ,no,,"London, England, United Kingdom", ,
299,Ecommerce Data Analyst,Wholesale,TAKKT Group, , , , , , , , , ,no,,"Derby, England, United Kingdom", ,
300,AFC Data Analyst,Financial Services,abrdn, , , , , , , , , ,no,,"Edinburgh, Scotland, United Kingdom", ,
301,Data Engineer - Data Science,Non-profit Organizations,LifeArc, , , , , , , , , ,no,,"Stevenage, England, United Kingdom", ,
302,"Platform Engineer, Songkick","Book and Periodical Publishing, Musicians, and Entertainment Providers",Warner Music Group, , , , , , , , , ,no,,"London, England, United Kingdom", ,
303,Junior Software Engineer,Financial Services,PayPoint plc, , , , , , , , , ,no,,"Welwyn Garden City, England, United Kingdom", ,
304,Oil Trading Data Engineer,Staffing and Recruiting,Jobs via eFinancialCareers, , , , , , , , , ,no,,"London, England, United Kingdom", ,
305,JUNIOR DATA SCIENTIST & ANALYST PLACEMENT - 2024 INTAKE,Advertising Services,Medialab Group, , , , , , , , , ,no,,"London, England, United Kingdom", ,
306,Data Governance Analyst,Insurance,Direct Line Group, , , , , , , , , ,no,,"London, England, United Kingdom", ,
307,Fraud Data Analyst,Financial Services,NewDay, , , , , , , , , ,no,,"London, England, United Kingdom", ,
308,data-science-researcher-graduate, ,graduate-job,bae-systems,"£34,000 + benefits",2:2,24-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/141?jobID=46429&u=https%253A%252F%252Fwww.baesystems.com%252Fen%252Fcareers%252Fcareers-in-the-uk%252Fgraduates%252Faccelerate%253Futm_source%253Dgradcracker%2526utm_medium%253Dcpc%2526utm_campaign%253Dclass-of-2023-grad-ugrad%2526utm_content%253Djob-listing&signature=e0841cb06cd2be8aac970a97af7b06ad9e793a93128bf78456ed74aa243f57f5,Great Baddow (Hampshire),0
309,analyst, ,graduate-job,aurora-energy-research,Competitive + benefits,2:1,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/1119?jobID=52910&u=https%253A%252F%252Fwww.irishrcloud.co.uk%252Frecruit%252Fapplication%252Fapply.aspx%253Fcid%253D2632-393F3F89-B63D-4892-A93B-00402FCF3A88%2526VacancyID%253D20513-5CC71EC1-385A-4DBD-A483-59AD487626FB&signature=e8c73b93569e3043048506ed6ce021d7433cdb9371f51fd44dee486ddd9a16e8,Paris,0
310,experimental-and-applied-physicists-evergreen, ,graduate-job,awe,"£31,000 - £35,000 + benefits",all grades,27-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/61/awe/graduate-job/52909/experimental-and-applied-physicists-evergreen,Reading,0
311,theoretical-physicists-evergreen, ,graduate-job,awe,"£31,000 - £35,000 + benefits",all grades,27-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/61/awe/graduate-job/52908/theoretical-physicists-evergreen,Reading,0
312,computational-modelling-physicists-evergreen, ,graduate-job,awe,"£31,000 - £35,000 + benefits",all grades,27-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/61/awe/graduate-job/52907/computational-modelling-physicists-evergreen,Reading,0
313,graduate-data-engineering-consultant-leeds-glasgow, ,graduate-job,fdm-group,Competitive + benefits,2:2,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/308?jobID=41622&u=https%253A%252F%252Fcareers.fdmgroup.com%252Fvacancies%252F105%252Fgraduate-data-engineering-consultant.html&signature=e66ee07b6ddd9aafcc7c4deee21cc1c47a402d658000ce8f64efa52f711c49b5,Leeds and Glasgow,0
314,graduate-technical-operations-consultant-leeds, ,graduate-job,fdm-group,Competitive + benefits,2:2,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/308?jobID=36919&u=https%253A%252F%252Fcareers.fdmgroup.com%252Fvacancies%252F131%252Fjunior-technical-operations-consultant--leeds.html%253Futm_source%253Dgradcracker%2526utm_medium%253Djobad%2526utm_campaign%253Dgrad_techops_%2526utm_content%253Dleeds_&signature=52c7d647ca1e969d8fa8d98acc56d605f56a72e44e683ce957cd4ac9ef5f6286,Leeds,0
315,graduate-software-development-consultant-leeds, ,graduate-job,fdm-group,Competitive + benefits,2:2,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/308?jobID=37804&u=https%253A%252F%252Fcareers.fdmgroup.com%252Fvacancies%252F121%252Fgraduate-software-development-consultant.html&signature=ad35ad487f89f48aafb7c05c4210c8edfaa1ce10e2d6dec89e079fda8f41fa33,Leeds,0
316,china-software-development-consultant-graduate-programme, ,graduate-job,fdm-group,Competitive + benefits,2:2,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/308?jobID=52818&u=https%253A%252F%252Fcareers.fdmgroup.com%252Fvacancies%252F444%252Fchina--software-development-consultant-graduate-programme-%2525E8%2525BD%2525AF%2525E4%2525BB%2525B6%2525E5%2525BC%252580%2525E5%25258F%252591%2525E7%2525AE%2525A1%2525E5%25259F%2525B9%2525E7%252594%25259F.html%253Futm_source%253Dgradcracker%2526utm_medium%253Dprofile%2526utm_campaign%253Droles_%2526utm_content%253Dchina&signature=76f04e63ea207d94c099de97dd11eb2185c42539e5e9362a97e50c98f93fe28d,China,0
317,hong-kong-software-development-graduate-programme, ,graduate-job,fdm-group,Competitive + benefits,2:2,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/308?jobID=52811&u=https%253A%252F%252Fcareers.fdmgroup.com%252Fvacancies%252F497%252Fhong-kong--software-development-graduate-programme.html%253Futm_source%253Dgradcracker%2526utm_medium%253Dprofile%2526utm_campaign%253Droles_%2526utm_content%253Dhongkong&signature=8116dae5d8e89af8e5879e40d0d607a543c936655ed382a9b54644f4d677259e,Hong Kong,0
318,flood-risk-data-analyst-team-member, ,graduate-job,environment-agency,"£25,042 + benefits",all grades,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/154?jobID=52904&u=https%253A%252F%252Fenvironmentagencycareers.co.uk%252Fjobs%252FFlood-Risk-Data-Analyst-Team-Member%252F&signature=61ff338fcdd1976c9b4c6c1b3aacb0ce8756e29bca154abc7a4ac4ddcfa4ffbc,,0
319,architecture-level-7-degree-apprenticeship-london, ,graduate-job,arup,Competitive + benefits,2:2,23-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/169/arup/graduate-job/52899/architecture-level-7-degree-apprenticeship-london,London,0
320,it-graduate-programme-enterprise-2023, ,graduate-job,sse,Competitive + benefits,2:2,18-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/420/sse/graduate-job/52897/it-graduate-programme-enterprise-2023,Reading,0
321,graduate-assistant-information-controller, ,graduate-job,martin-baker,Competitive + benefits,2:1,19-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/646?jobID=52793&u=https%253A%252F%252Fmbapeople.ciphr-irecruit.com%252FApplicants%252Fvacancy%252F366%252FGraduate--Assistant-Information-Controller&signature=45139eed29eceb25af9b6edc8f90ced7c7dd5183502943fcdd6aba8352134688,Denham (Middlesex),0
322,junior-data-processing-analyst, ,graduate-job,adelphi,Competitive + benefits,all grades,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/1061?jobID=51696&u=https%253A%252F%252Feucareers-omnicomhealthgroup.icims.com%252Fjobs%252F37347%252Fjunior-data-processing-analyst%252Fjob%253Fmode%253Dview&signature=b16b8d9c7711919a0bde04e97df0e21ade36809cde77abb2efca718173b15fc2,Bollington (Cheshire),0
323,graduate-development-programme-technical, ,graduate-job,brett,"£28,000 + benefits",2:2,18-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/1190?jobID=52809&u=https%253A%252F%252Fapplicant.recruit-better.com%252Fjob%252Fbrett-early-careers%252Fgraduate-development-programme-technical%252F4501&signature=b67c9b7726a2704da0739daf1c180f6e044f9c908a9b59a1bc3728b0d0334800,Ridham (Kent),0
324,graduate-business-analysts-flexible-start-dates, ,graduate-job,tpp,"£50,000 + benefits",2:1,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/578?jobID=18466&u=https%253A%252F%252Ftpp-careers.com%252Froles%252Fbusiness-analyst%252F&signature=7252afd7285ff6783b9218175616a7cf106aa8923f8cf9f0963790abc950f017,Leeds,0
325,uk-graduate-programme-operations, ,graduate-job,johnson-matthey,Competitive + benefits,2:1,20-10-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/147/johnson-matthey/graduate-job/52861/uk-graduate-programme-operations,Royston (Herts),0
326,software-developer, ,graduate-job,graduates-into-health,"£33,706 - £40,588",all grades,18-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/748?jobID=52081&u=https%253A%252F%252Fwww.graduatesintohealth.co.uk%252Fsoutheastsouthwest%252F2023%252F2%252F10%252Fsoftware-developer-sittingbourne-kent&signature=a9c3b35dd8040653e068c2276df0ed70b1a7fc74c4daeb6bd33c6ef4ab50e764,Sittingbourne (Kent),0
327,graduate-software-engineer, ,graduate-job,_nology,"£26,000 + benefits",all grades,30-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/918?jobID=52855&u=https%253A%252F%252Fapply.workable.com%252Fnology%252Fj%252FE5FD5B936C%252F&signature=b50e105d33a3f037ca95be90bed14079303f8ac46eab65aef9f4a9d8489cf457,London,0
328,finance-graduate-gdp, ,graduate-job,raytheon-systems-limited,"£29,500 + £3,000 joining bonus + twice yearly pay reviews in 1st 2 years while completing the Graduate Development Programme + benefits",2:2,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/hub/173/raytheon-systems-limited/graduate-job/52854/finance-graduate-gdp,Manchester,0
329,business-development-graduate-manchester-sept-2023, ,graduate-job,keyence,"£33,000 per annum, plus area allowance and quarterly bonus + benefits",all grades,31-7-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/923?jobID=52841&u=https%253A%252F%252Fjob.axol.jp%252Fvb%252Fc%252Fkeyence_global%252Fentry_5726160118%252F&signature=8f22be1d04143660df85e706cafe2958d713681e10562f6c647ea3e19fcd1fb2,Manchester,0
330,insurance-specialist, ,graduate-job,cargill,Competitive + benefits,all grades,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/hub/135/cargill/graduate-job/52832/insurance-specialist,Weybridge (Surrey) and London (Hybrid),0
331,cyber-security-graduate-engineer, ,graduate-job,smiths-detection,"£26,000 + benefits",2:1,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/hub/1016/smiths-detection/graduate-job/43227/cyber-security-graduate-engineer,Hemel Hempstead (Hertfordshire),0
332,graduate-software-development-engineer, ,graduate-job,nfocus,Competitive + benefits,all grades,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/hub/1010/nfocus/graduate-job/42930/graduate-software-development-engineer,London,0
333,linux-engineers, ,graduate-job,jane-street,Competitive + benefits,all grades,30-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/820?jobID=44448&u=https%253A%252F%252Fwww.janestreet.com%252Fjoin-jane-street%252Fposition%252F5448055002%252F&signature=4c4e467da4511cb490af35e06c89cd55b02b2672dd896e56638899707e31bdbd,London,0
334,graduate-software-engineer, ,graduate-job,cambridge-consultants,Competitive + Profit Share + Generous pension + benefits,2:1,30-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/1088/cambridge-consultants/graduate-job/45350/graduate-software-engineer,Cambridge,0
335,graduate-finance-assistant, ,graduate-job,bouygues-uk,Competitive + benefits,2:1,20-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/536/bouygues-uk/graduate-job/52819/graduate-finance-assistant,Southwark (London),0
336,graduate-machine-learning-data-scientist, ,graduate-job,cambridge-consultants,Competitive + benefits,2:1,30-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/1088?jobID=47789&u=https%253A%252F%252Fcareers.cambridgeconsultants.com%252Ffind-a-job%252F1655%252Fgraduate-machine-learning-data-scientist%253Fsearch%253Dhttps%25253A%25252F%25252Fwww.cambridgeconsultants.com%25252Fcareers%25252Fsearch%25253Fq%25253DGraduate%252526idx%25253Dprod_CCL_careers%252526p%25253D0%252526dFR%2525255Bfield_location%2525255D%2525255B0%2525255D%25253DCambridge%2525252C%25252520UK%252526button%25253D&signature=9cd900ad90e051583395536fd275ec47a49267d1d5121dc446714fe2abdeae05,Cambridge,0
337,junior-qa-automation-engineer, ,graduate-job,reply,Competitive + benefits,2:1,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/691?jobID=52758&u=https%253A%252F%252Fcareer5.successfactors.eu%252Fsfcareer%252Fjobreqcareer%253FjobId%253D9644%2526company%253DC0004534147P&signature=4f15f6fb8a3d103b3b90e03605cad0484a572dec77dd51996897511133ced723,London (Hybrid),0
338,embedded-software-development-graduate, ,graduate-job,proactsis-controls,"£26,000 - £29,000 + benefits",2:1,30-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/903/proactsis-controls/graduate-job/34515/embedded-software-development-graduate,Norwich,0
339,graduate-it-support-engineer, ,graduate-job,venture,"£23,000 - £25,000 (depending on experience) + benefits",all grades,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/1080?jobID=52747&u=https%253A%252F%252Fapp.loxo.co%252Fjob%252FMTI4MDYta2h1MXc3cWYxc2NnbG96Nw%253D%253D%253Ft%253D1684322213931&signature=dfa0c483d8354ca2ac72e54bad757856a334592b553c97042a661ca13a50d619,Blackwood (South Wales),0
333,"Intern, Product Management Engineer (starting Summer 2023)","IT Services and IT Consulting, Design Services, and Software Development",Autodesk, , , , , , , , , ,no,,"Birmingham, England, United Kingdom", 
